Trdmnt,RF,RM,MKT_RF,SMB,HML_EP,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2017-10,0.001241,0.014238,0.012997000000000002,-0.036770559958443624,0.035254979450404456,-0.03986907702007979,-0.028231878625841155,-0.010117186507387549,-0.008664079483162546,0.008663628300230784,0.032093988904954136,418,432,130,165,352,471
2017-11,0.001241,-0.030507,-0.031748,-0.00025514684060751885,0.07561107386151222,-0.07226403180910564,-0.0730774616741391,0.03666337108938833,-0.04645109275283301,-0.05730524119089833,-0.004156347928302509,420,434,130,163,352,468
2017-12,0.001241,-0.001555,-0.002796,-0.02078130073693438,0.009557333856123298,-0.02190342188189885,-0.026461618650386848,-0.020429878030224145,-0.00798579875950057,-0.008120542693277449,0.00965532510107132,416,428,130,161,353,466
2018-01,0.001241,0.034633,0.033392,-0.0479184885442277,0.05466387958447167,-0.04796828940441441,-0.02651774975443875,0.004579022206689229,0.021129556339729485,-0.025191111556779524,0.07791000389756919,416,429,130,163,351,464
2018-02,0.001241,-0.056626,-0.057867,-0.0046579324891897825,0.011935323485047611,-0.06419296255439913,-0.05752922660796069,-0.046624976411315085,-0.06872304741330708,-0.023229934106502575,-0.062420386586295895,410,426,128,163,346,458
2018-03,0.001241,-0.017988,-0.019229,0.030548637882957592,-0.04329718099713027,0.044350310717997596,0.034670488039492846,0.0014624480090282305,-0.0007092609741701162,0.03396235435127729,-0.04441576025946129,402,422,130,160,341,461
2018-04,0.001241,-0.03411,-0.035351,-0.019087165793518712,-0.012802995100081836,-0.04528286334471637,-0.0446310993330467,-0.058989253888121825,-0.01748895428430511,-0.04476421095996032,-0.029388553941063333,403,425,128,161,342,461
2018-05,0.001241,0.004611,0.0033699999999999997,-0.003951047682935101,0.02874983565505889,-0.015043621029530408,-0.007209839492353328,0.016637377959822834,-0.012048578244827017,0.004515544655633894,0.013770094075937524,414,436,130,162,345,458
2018-06,0.001241,-0.082552,-0.083793,-0.042571777335027344,0.010389583583708312,-0.12964090119704005,-0.11541218876859685,-0.11493002156857182,-0.06903311044569908,-0.1002698461766769,-0.06296482290675066,419,440,129,159,344,459
2018-07,0.001241,0.008606,0.007365000000000001,0.0057182769661372505,0.020607569280910478,0.00838477388157289,0.007909249453001132,0.015149376836330091,-0.003548784310683998,-0.013064397713203396,0.030901751296379756,487,507,177,210,419,528
2018-08,0.001241,-0.061423,-0.062664,-0.020404865667598103,-0.0002566365840650092,-0.07867836469706478,-0.07768380767494883,-0.0699523438689511,-0.03347642004912358,-0.08890778514367953,-0.04271571404536729,486,507,177,210,427,529
2018-09,0.001241,0.024109,0.022868,-0.03563699524282707,0.007164832637142245,-0.010003768749168855,-0.01078112896706,0.0034968735676277085,0.03359125209062179,0.02161143444114856,0.03442027504810972,491,507,176,211,431,527
2018-10,0.001241,-0.087178,-0.08841900000000001,0.005325871124975845,0.016531650006790688,-0.09270826291342518,-0.08807247326121397,-0.09499281766020942,-0.09433079649441366,-0.13843742898131442,-0.058982941734048035,492,509,176,212,432,527
2018-11,0.001241,0.005322,0.004081,0.05828509185161076,-0.01868589832611217,0.08296119783718911,0.058370760093620466,0.05488836190004215,-0.0006103869585706993,0.03188477890823824,-0.009909347673648084,493,510,177,214,436,530
2018-12,0.001241,-0.04168,-0.042921,0.0016499956413825595,0.0069590320880378795,-0.038174164916159596,-0.038303782376594986,-0.04796372917449038,-0.06054644615876211,-0.03200639950827497,-0.036838817724355565,494,510,177,215,436,529
2019-01,0.001241,0.030716,0.029475,-0.04912793446354895,0.03979378272755291,-0.036087561599135974,-0.015362145122064845,-0.0003844596190993697,0.013528125576958077,0.024608922421361288,0.05741258905202729,494,510,177,215,436,529
2019-02,0.001241,0.158988,0.157747,0.049451627311562774,-0.07033861569064889,0.24472900425167993,0.20997943641558017,0.1758300593143866,0.18799004489841595,0.1779818146941311,0.11621175845441147,494,510,177,215,436,529
2019-03,0.001241,0.066128,0.064887,0.043982948683463044,-0.01732277607256462,0.11663404142776033,0.11150940694588993,0.1040091645493941,0.06376882058012372,0.0946868009791708,0.04174814531336072,494,510,177,215,436,529
2019-04,0.001241,-0.012362,-0.013603,-0.012534910288092962,0.045483321114408524,-0.042982764316529955,-0.03659994574792001,-0.009886670820958966,-0.05034289601172155,-0.009049406730932994,0.007527652721524507,494,510,177,215,436,528
2019-05,0.001241,-0.059906,-0.061147,0.013557631039835094,-0.028244781097675004,-0.02446805015420436,-0.04432766387305535,-0.06436571944785938,-0.04473933069256839,-0.06776377230779261,-0.06133122359426338,494,510,177,215,436,528
2019-06,0.001241,0.031819,0.030578,-0.03902258376688706,0.023617045832810414,-0.009006956204465523,-0.005339905839244314,-0.0021373700079599794,0.002204212452942564,0.05581058887399095,0.042568717922057846,494,510,177,215,436,527
2019-07,0.001241,-0.002734,-0.003974999999999999,-0.017834801918236894,0.011850186734801678,-0.02751835082058335,-0.01619190960594914,-0.014639153731911662,-0.005958619501986598,-0.0037489457806919313,0.004862556878945067,493,518,217,244,465,519
2019-08,0.001241,-0.010224,-0.011465,-0.024752306453513197,-0.04069327934731931,-0.014271498600298322,-0.01630998274754661,-0.030613811430997236,0.0308154589906392,0.016474954464358725,-0.034228786873300505,493,518,217,244,465,519
2019-09,0.001241,0.006312,0.005071,0.014783307206293636,0.011334813682304662,0.013297742650285667,0.021051748420416187,0.01303839600890044,-0.0136124856371222,0.007333962728971233,0.00931648836887235,493,518,217,244,465,519
2019-10,0.001241,0.010164,0.008923,-0.01455967425964332,0.009474155888076484,-0.004804138649271528,-0.007053858756529726,0.006804838133771783,0.011468939092307479,0.008348650329175878,0.018808274085417135,493,518,217,244,465,519
2019-11,0.001241,-0.017493,-0.018734,-0.0019204971992549842,0.01669505096287908,-0.023974673324118317,-0.03352199092207373,-0.003459639276995166,-0.02343463830398677,-0.021200603196083734,-0.010559570425351762,493,518,217,244,465,519
2019-12,0.001241,0.067904,0.066663,0.006394405776909098,-0.008502054511667814,0.07605969929070013,0.0801998592242645,0.06770762599139464,0.07190265280675441,0.0696306972861533,0.06325061708272425,493,518,217,244,465,519
2020-01,0.001241,-0.014512,-0.015753,0.01133499965770751,-0.038820163968207116,0.006763096642636463,0.019177704879552143,0.00045719093629731117,0.03406511004766888,-0.004402804379899272,-0.037269312182406214,493,518,217,244,465,518
2020-02,0.001241,-0.016548,-0.017789,0.007269368791157452,-0.03093221052354038,-0.002484261884877456,0.006407681810575172,-0.00561876982501954,0.020445925333094337,-0.005665393832044179,-0.038283987773844334,493,518,217,244,465,518
2020-03,0.001241,-0.053996,-0.055237,0.02259505726860992,0.007922028252334914,-0.044345258093269765,-0.028735661406214485,-0.01778255582104482,-0.047040594824735694,-0.053848811709332346,-0.05775924059229082,493,518,217,244,465,518
2020-04,0.001241,0.044639,0.043398,-0.02746250513496356,0.0049500315482738505,0.013347371617388455,0.02932312956831892,0.028678600138266046,0.04531221804421082,0.06854334606477235,0.03988105261988093,493,518,217,244,465,518
2020-05,0.001241,0.003753,0.002512,0.03132346594229091,-0.010080778695123714,0.031653714240704546,0.03736060937211243,0.03050509905477753,0.0076808037722889775,0.009200359500464259,-0.011332138432031439,493,517,217,243,465,518
2020-06,0.001241,0.068492,0.06725099999999999,-0.018326894806183366,-0.045395987124690125,0.06995913485841998,0.07683698796602262,0.04137523649128779,0.09958849466257554,0.10618313029137752,0.03738041878032746,493,518,217,243,465,518
2020-07,0.001241,0.128972,0.127731,0.002284043180987433,-0.002205191649170518,0.11830647346344704,0.14007829414745737,0.14649476366271258,0.14025083210202025,0.15012441102422067,0.10765215860441368,485,514,263,272,497,494
2020-08,0.001241,0.025965,0.024724,0.00423619049342298,0.02552798938331958,0.013480540902206272,0.03149234323141904,0.03417451848283962,0.0020471657337256094,0.03198249848273898,0.03240916691973141,485,514,263,272,497,494
2020-09,0.001241,-0.05942,-0.060661,-0.025324728534190842,0.024541827612271958,-0.093214619803078,-0.08358234541955385,-0.08076980628776538,-0.07524959077972512,-0.06773224605760578,-0.03861074907049385,485,514,263,272,497,494
2020-10,0.001241,0.006929,0.005688,-0.020015778451283293,0.015462356933403025,-0.023792270212127726,-0.008373809744392098,-0.0036718728010864403,0.006876445789409393,-0.00034782543833993776,0.017680762245174158,485,514,263,272,497,494
2020-11,0.001241,0.049162,0.047921,0.0016432532075098052,0.017545497808000854,0.04655595136826751,0.049310496650875134,0.03948767655645935,0.02931108010777368,0.029642934309715343,0.07147035053558355,485,514,263,272,497,494
2020-12,0.001241,0.022248,0.021007,-0.08058108108255502,-0.05095297854268402,-0.03659872986889334,-0.03424637293908278,-0.04155527693522257,0.07700347296693591,0.07228532758963335,-0.019945937052102902,485,514,262,272,497,494
2021-01,0.001241,3.5e-05,-0.0012059999999999998,-0.09064039320071082,0.016082578479184845,-0.09259420250827788,-0.08563391795659137,-0.067157570203254,0.004922774767891473,0.009961414744880473,0.011651299421237283,485,514,262,272,497,494
2021-02,0.001241,0.006262,0.005021,0.06083255016387694,0.05428463502223338,0.04055395917126241,0.04624145417694545,0.07285434990784766,-0.04402930936869747,-0.011058147806061881,0.03223956993918405,485,514,262,272,497,493
2021-03,0.001241,-0.021829,-0.02307,0.07503952210772696,0.04236592209021023,0.02364995478297099,0.03507770836488652,0.059857644619260804,-0.05383617084874132,-0.04738507120271059,-0.005312016504610683,485,514,262,272,497,493
2021-04,0.001241,0.006467,0.005226,-0.009389399131028675,-0.03239704773772689,0.010847209369476692,0.009125577874329573,-0.0020522502146442393,0.03811542579933427,0.02175251871491238,-0.013779210091998591,485,514,262,272,497,493
2021-05,0.001241,0.04652,0.045279,0.017529704427404265,-0.03613116519974945,0.08363445310282565,0.06281391831357876,0.05019838397210712,0.06339886867649572,0.056086166022087644,0.024572607407715347,485,514,262,272,497,493
2021-06,0.001241,-0.002459,-0.0036999999999999997,0.009526514131229482,-0.031451024142400356,0.00771767955431759,0.02925991833434551,0.004735601359955278,0.040767479910741276,-0.00848133287611423,-0.01915249017969712,485,514,263,272,497,493
2021-07,0.001241,-0.048763,-0.050004,0.03185524754348085,-0.01953966655513952,-0.008020159969300103,-0.008554186195213554,-0.03436430760555436,-0.05301629627396007,-0.027736618378565645,-0.06575148174798484,431,562,287,337,462,480
2021-08,0.001241,0.050993,0.049752,0.042909031864348246,0.041746635458458685,0.08137531380189307,0.08383196757896366,0.08675940607312396,-0.004276943578250423,0.05368430037175036,0.07383223506743605,431,562,287,337,462,480
2021-09,0.001241,0.002338,0.0010969999999999999,-0.012711220337801454,0.025096296581702378,-0.018029898058051767,-0.03002226176887795,0.02042532672699997,0.011498086156686195,-0.02422671277825079,0.023235454535039213,431,562,287,337,462,480
2021-10,0.001241,-0.006349,-0.0075899999999999995,-0.02563266563774101,-0.0341940872659892,-0.016958864744538244,-0.026299217350158582,-0.032668936104934466,0.019383632337901247,0.014881817209371425,-0.03329447083368093,431,562,287,337,462,479
2021-11,0.001241,0.010788,0.009547,0.10741803322506069,-0.033155091796464746,0.1184620134674288,0.11508333860445648,0.09475154355477924,0.025067760372779677,-0.0014930111137969712,-0.017531953307500247,431,562,287,337,462,479
2021-12,0.001241,0.026868,0.025627,0.020114179618720255,0.033055281240627885,0.03256703781144229,0.044428575996248755,0.05343197794631365,-0.0013970555583489594,0.02763354166815743,0.04384856678803546,431,562,287,337,462,479
2022-01,0.001241,-0.080447,-0.08168800000000001,0.0010500287697021993,0.05319098033716727,-0.08713356196203347,-0.09211443222724419,-0.07070809729397305,-0.12403058860844712,-0.09500149658173718,-0.034074092602173006,431,562,287,337,462,479
2022-02,0.001241,0.030352,0.029111,0.029148845061192735,-0.0058854504108027325,0.06568796798826443,0.052337832502701194,0.05388368399535554,0.025720174262888043,0.03298921760566344,0.02575355743419146,431,562,287,337,462,479
2022-03,0.001241,-0.067812,-0.069053,0.06091899844871021,0.048593795785025096,-0.018239909994888562,-0.0290834079967187,-0.008392221452311197,-0.11325342680592393,-0.09930558420567408,-0.025913523778451103,431,562,287,337,462,479
2022-04,0.001241,-0.068775,-0.07001600000000001,-0.09275682711051261,0.04133314778435067,-0.1787428405634124,-0.1596380097501488,-0.1174233597881888,-0.062251181849302194,-0.07437817986508549,-0.04090436705582444,431,562,287,337,462,479
2022-05,0.001241,0.052139,0.050898,0.0754239195006737,-0.04848974494279007,0.14752142194040643,0.12787450090542113,0.09661465080141504,0.061987882594092866,0.06783576870362448,0.015915163847504098,428,561,287,337,462,479
2022-06,0.001241,0.078323,0.077082,-0.03436489478332372,-0.06472671238056087,0.0594661638234831,0.06990523310633937,0.034380289232331065,0.14302570525805253,0.08516251016598933,0.03865815508808284,431,562,286,337,462,479
2022-07,0.001241,-0.030003,-0.031243999999999997,0.08068487136743105,-0.00835513757077967,0.041585176809850244,0.04823635172681471,0.04053187185292674,-0.028284517428007302,-0.03947520867205101,-0.04394148761264314,464,545,284,314,493,493
2022-08,0.001241,-0.017846,-0.019087,-0.0029289994980507272,0.030292514113761382,-0.02953948305408514,-0.03178774948419111,-0.02282367263541042,-0.04800723434608548,-0.033218655796211576,0.005861983462762564,464,545,284,314,493,493
2022-09,0.0013650000000000001,-0.060745,-0.06211,-0.019743569252487825,0.028453086303884455,-0.09076991471297512,-0.08585916282683237,-0.07041237486972779,-0.07686133740167654,-0.07063670261324033,-0.04031270463715496,464,545,284,314,493,493
2022-10,0.0013650000000000001,-0.046476,-0.047841,0.0759241604470911,-0.06002769533507729,0.04689900375637021,0.04194558069252872,-0.0011957837388868115,0.003300340526676824,-0.07476375850971727,-0.06866026264822074,464,545,284,314,493,493
2022-11,0.0013650000000000001,0.09664,0.095275,0.0014291790624624823,0.05499144998642602,0.07873083023866025,0.08135746935382955,0.09681673792374164,0.03414864572410851,0.09242321659285635,0.12604563801187915,464,545,284,314,493,493
2022-12,0.0013650000000000001,-0.018204,-0.019569000000000003,-0.027986803385012166,-0.006063318516825358,-0.03602742480775455,-0.04483799706141056,-0.03947040158984127,-0.015466095920441297,0.0032404387884766945,-0.024149756172005297,464,545,284,314,493,493
2023-01,0.0013650000000000001,0.061284,0.059919,0.0015413211415923334,-0.017402048294036312,0.06679439808027343,0.07807855139429676,0.058999750331433384,0.07715606313093981,0.07194605895857953,0.050146614291707234,464,545,284,314,493,493
2023-02,0.0013650000000000001,0.007607,0.006242,0.03945217232237578,0.019917344561127585,0.03403955917990652,0.037117480840403644,0.04846582895963185,-0.014154607575384266,0.004167147821053363,0.011253811767145568,464,545,284,314,493,493
2023-03,0.0013650000000000001,-0.008926,-0.010291,-0.02068149735487266,0.010688671647903939,-0.03143507063363287,-0.02766643359405136,-0.0275850437921681,-0.013868095402454497,-0.014433181604668468,0.003659221051888609,464,545,284,313,493,493
2023-04,0.0013650000000000001,0.001296,-6.900000000000005e-05,-0.008978826082921578,0.07410666341655105,-0.03966101777607495,-0.02885096584784755,0.015979623918566627,-0.03784228857450935,-0.04248398944603294,0.05473039656395116,464,545,284,313,493,493
2023-05,0.0013650000000000001,-0.035115,-0.03648,0.047665474071691236,-0.003251354268480531,0.004409112928957359,0.021698116356275946,-0.0088289651339988,-0.04438035342674059,-0.043692820736353104,-0.0376449839007455,464,545,284,313,493,493
2023-06,0.0013650000000000001,0.016829,0.015464,0.012400060572754657,-0.00673538545951784,0.028755397273533264,0.034984355902315724,0.028797674974480394,0.024530924780742324,0.019788445490563585,0.011017876160759513,464,545,284,313,493,492
2023-07,0.0013650000000000001,0.042267,0.040902,-0.01339657769903307,0.03433086380737275,0.017164265783959725,0.011853896191352686,0.03373907937449011,0.0034127525544240607,0.04403455531383849,0.055499666578639174,469,508,258,272,480,482
2023-08,0.0013650000000000001,-0.056147,-0.057512,0.009025650955544584,0.006439771182988212,-0.04789896139584987,-0.051751796736703465,-0.055447352134363435,-0.07494417401082983,-0.05271464821638086,-0.05451624090633984,469,507,257,272,480,482
2023-09,0.001283,-0.004439,-0.0057220000000000005,0.015210656198403599,0.013042898743838478,0.005470008916047795,0.010725011117199177,-0.0014323026189984617,-0.02168471836719212,-0.020487923469301256,0.011303390655531095,469,507,256,272,480,482
2023-10,0.001283,-0.028093,-0.029376,0.025805104742892375,-0.026220320486527098,0.005503729164362473,0.004982542760906945,-0.01930896123055735,-0.014793719920896667,-0.029022613114037366,-0.04242167049903104,469,507,256,272,480,482
2023-11,0.001283,0.000892,-0.00039100000000000007,0.051293742941115564,-0.0163182566769442,0.056066956056615956,0.05355299946861822,0.03096660786483015,8.09058775380315e-05,-0.005920312026255847,-0.007455259284564558,469,507,256,272,480,482
2023-12,0.001283,-0.019515,-0.020798,0.001916629096211795,0.015528984146594173,-0.02836502397379049,-0.01457899027146998,-0.013272543922881054,-0.026990687916826038,-0.023950557865403743,-0.011025199674547124,469,507,256,272,480,482
2024-01,0.001283,-0.071049,-0.07233200000000001,-0.08617462545307907,0.11654498965194332,-0.1919269726402587,-0.18784290073067417,-0.1318268690262983,-0.15451903152070098,-0.11702467868651815,0.018470844169225224,469,507,256,272,480,482
2024-02,0.0012,0.080776,0.079576,-0.06995541030138303,-0.023976832706904705,0.02516196293575722,0.03385229454311961,0.03280592827173071,0.1276306135023371,0.1020228203998653,0.0720329827525542,469,506,256,272,480,482
2024-03,0.0012,0.015319,0.014119,0.05433816438859715,0.0012443347368539248,0.0617588494104464,0.0678520486035578,0.0645006411104321,0.013333743856646546,0.004682680471629612,0.013080621630368683,469,506,256,272,480,482
2024-04,0.0012,0.018074,0.016874,-0.028012748606832366,0.03751342133006204,-0.03615173107657095,-0.0013095042270279578,0.013484330062986332,0.006162949337633976,0.022344660384049777,0.03155373085820077,469,506,256,272,480,482
2024-05,0.0012,-0.005255,-0.006455,-0.005703826319282334,0.03160805222452796,-0.02997992621912358,-0.010760939809223694,-0.00899958713122998,-0.03315263906403341,-0.00855946143482578,0.009083126297128926,468,506,255,272,480,482
2024-06,0.0012,-0.036802,-0.038002,-0.055356692741420625,0.03143286049950665,-0.09975407358483283,-0.09518413686612365,-0.08592418841724794,-0.05585264429675005,-0.05212286788187085,-0.006816808465321621,468,506,255,272,480,482
2024-07,0.001118,-0.000149,-0.0012670000000000001,0.001390605681550871,-0.02765437603252956,0.02403621472318206,-0.003871209011509113,0.002971486377746511,0.026369776844163372,0.0004691450760636713,-0.007874246875460199,534,521,204,221,488,552
2024-08,0.001118,-0.029908,-0.031026,-0.004090495840162245,0.012021692213535481,-0.03743857226752451,-0.038335589171153484,-0.041402189461058427,-0.050283468779264213,-0.03234492744132613,-0.022276467158659337,534,520,204,221,488,552
2024-09,0.001118,0.179573,0.178455,0.004757850066732239,-0.042091408671200314,0.21172157782556394,0.18901579828085752,0.18072183920892962,0.2080552905905521,0.2042581626598164,0.1548722118647858,533,520,204,221,488,552
2024-10,0.001118,-0.012093,-0.013211,0.0522901328879229,-0.09050640247438096,0.09706263205446719,0.03229047511115319,0.02043954753772301,0.06398100397433515,-0.030650031477077847,-0.0404087164576826,533,520,204,221,488,552
2024-11,0.001118,0.008954,0.007836,0.05564854670841893,-0.003567197208524178,0.054001029973079435,0.07336157968529075,0.057185298980166895,0.011324254211023016,0.005272423515370079,0.0010055907868871984,534,520,204,221,488,552
2024-12,0.001118,0.003834,0.002716,-0.03821735278511537,0.04142731888040119,-0.05205909472048443,-0.03736107247157401,-0.030944030166719934,-0.0293169525914962,-0.008817807027477729,0.03242262061554168,534,520,204,221,488,552
2025-01,0.001118,-0.027389,-0.028507,0.009978964657951724,-0.004751114368343034,-0.017456644148525418,-0.006211481641966407,-0.02496023563088458,-0.02294872838968345,-0.030669161361537762,-0.02494736564401035,534,520,204,221,488,552
2025-02,0.001118,0.021087,0.019969,0.02962652085748745,-0.05095947262161213,0.08138272877674471,0.05504144124434802,0.0413310260363534,0.05867263327122996,0.033397609445356816,-0.003194609231602995,534,520,204,221,488,552
2025-03,0.000912,0.006764,0.0058519999999999996,0.007476130504328291,0.029782853867067572,-0.007037421072994085,0.013675642920960327,0.02157063525300388,-0.014224794112525571,0.003272402404899217,0.01673285729561161,534,520,204,220,488,552
2025-04,0.000912,-0.023043,-0.023955,0.008745191484132525,0.00014148925387345856,-0.019957887518465965,-0.008117209372759978,-0.017271717357728634,-0.02013962880736302,-0.0288999394336357,-0.02254282046035344,534,520,204,220,487,552
2025-05,0.000788,0.026746,0.025958,0.03952894864509191,0.003559927957868886,0.0647723888036298,0.05160435142657363,0.05424830825886387,0.011257484056068509,0.011879297981150828,0.028901420516572216,533,520,204,219,487,551
2025-06,0.000788,0.033324,0.032536,0.013401210765029738,-0.010056294823354628,0.05230932499288477,0.046635697822513,0.03813428400050154,0.03968841138408629,0.023436400406963532,0.03375086272976027,534,520,204,219,487,551
2025-07,0.000788,0.041299,0.040511000000000005,-0.0028394200874822945,-0.0014526751997052043,0.033851556216777365,0.041223938055947096,0.05382653697560384,0.06201470815048549,0.03627120636804111,0.03913437699224861,468,491,253,259,479,473
2025-08,0.000788,0.073794,0.073006,-0.037246902621732615,-0.05105797483041855,0.06445080919101241,0.05973128158313246,0.0498991874354494,0.14100722367505605,0.09137186662995417,0.053442895769781944,468,490,253,259,479,473
2025-09,0.000788,0.00505,0.004262,-0.0070570534750900695,0.0013876458456034565,-0.0073678923082008485,0.006610077318858091,0.004933899187552147,-0.002028982112224028,0.03893170865247374,-0.01155548191677011,468,490,253,258,479,473
2025-10,0.000788,0.020933,0.020145,0.01969311719028981,0.03238651400779938,0.02349646736456563,0.023086909302380523,0.03053051066367211,-0.010804143771147788,-0.018096161414447882,0.046934840945344496,468,490,253,258,479,473
2025-11,0.000788,-0.013307,-0.014095,0.031722097760454475,0.00823006308570708,0.01771554201988821,0.005431540785342705,-0.0050644483872052575,-0.040245865186651096,-0.035832045068543206,-0.001005748608143468,468,490,253,258,479,473
2025-12,0.000788,0.024296,0.023508,-0.016425532730567582,-0.02095471551513845,0.01786039481234382,0.022102340485734544,0.020083563794257384,0.06192368195215816,0.02960813339191264,0.017791081939967684,468,490,253,258,479,473
